WBAN Number|WMO Number|Call Sign|Climate Division Code|Climate Division State Code|Climate Division Station Code|Name|Location|Address|Latitude|Longitude|Ground Height|Station Height|Barometer Height|Time Zone
40504|91348|PTTP|02|91|4751|POHNPEI, PC|WEATHER SERVICE BLDG.|NAT'L WEA SER OFC*P.O. BOX 69, POHNPEI STATE*E. CAROLINE ISLANDS,PACIFIC*96941-0069*|6.58|158.13|123|151|126|Bering Standard
40505|91334|PTKK|02|91|4111|CHUUK, PC|MOEN IS, TRUK ATOLL AIRPORT|NAT'L WEA SER OFC NOAA*P.O. BOX A - CHUUK, FSM*E CAROLINE ISLANDS, PACIFIC*96942-0440*|7.27|151.5|5|8|8|Bering Standard
40604|91366|PKWA|01|91|4375|KWAJALEIN, PC|Bucholz AP Bldg. #9|KMR WEATHER SERVICE*MET SUPPORT GROUP BOX 67*APO SAN FRANCISCO, CA.*96555*|8.44|167.44|8|26|11|
40710|91376|PKMR|01|91|4460|MAJURO, PC|Wea Ser Office Building|NAT'L WEA SER OFC*P. O. BOX 78*MAJURO, MARSHALL IS.*PACIFIC  96960-0078*|7.05|171.23|10|10|8|
41414||UAM||||ANDERSEN, MARIANA ISLAND, GUAM|Andersen AFB Airport||13.35|144.57|0|612|0|Alaska-Hawaii
41415|91212|GUM|03|91|4229|AGANA, PC|GUAM INTERNATIONAL AIRPORT|NATIONAL WEATHER SERVICE*METROROLOGICAL OBSERVATORY*ROUTE 8*AGANA,GUAM 96910*|13.29|144.48|247|250|250|Alaska-Hawaii
41419||GRO||||ROTA ISLAND, NORTHERN MARIANA|ROTA INTERNATIONAL AIRPORT||141.7|145.24|0|607|0|+8
41420||TNI||||TINIAN ISLAND, NORTHERN MARIAN|TINIAN INTERNATIONAL AIRPORT||150.0|145.62|0|271|0|
41606|91245|PWAK|01|91|4901|WAKE ISLAND, PC|ROOM 121, TERMINAL BLDG AP|NAT'L WEA SER OFC NOAA*P.O. BOX 37*WAKE ISLAND, PACIFIC*96898-0037*|19.17|166.39|11|12|16|
41818||SPN||||SAIPAN ISLAND, PC|SAIPAN INTERNATIONAL ARPT||15.07|145.44|209|210|212|Alaska-Hawaii
42215|479330|NFO||||FUTEMA, JP|MARINE CORPS AIR STATION|ATTN WEATHER SERVICE OFFICER*MCAS FUTENMA OKINAWA*UNIT 35201*FPO AP  96372-5201|26.16|127.45|249|246|277|Yukon Standard
43323|476960|NDT||||YOKOSUKA, JP|NAVAL STATION|NAVAL PACIFIC METEOROLOGY AND*OCEANOGRAPHY FACILITY*PSC 473 BOX 68*FPO AP 96349-2902|35.17|139.4|170|10|176|Yukon Standard
43324|477640|NEU||||IWAKUNI, JA||WEATHER SERVICE DIVISION*AIRFIELD AND HARBOR OPERATIONS*UNIT 35415*FPO AP 96310-5415|34.09|132.14|5|8|12|Yukon Standard
45715||SYA||||SHEMY, AK|Ereckson Air Station Airport||52.43|174.07|0|97|0|Alaska-Hawaii
46401||WCR||||CHANDALAR LAKE, AK|Chandalar Lake Airport||67.30|-148.29|0|1920|0|
46402||IBN||||NABESNA, AK|Devils Mountain Lodge Airport||62.24|-143|0|2880|0|
46403||INR||||MCKINLEY PARK, AK|Mckinley National Park Airport||63.44|-148.55|0|1720|0|
46404||15Z||||MCCARTHY, AK|McCarthy Airport||61.26|-142.54|0|1531|0|
46405||ARC||||ARCTIC VILLAGE, AK|Arctic Village Airport||68.07|-145.35|0|2992|0|
46407||AZK||||EUREKA, AK|Skelton Airport||61.56|-147.1|0|3289|0|
53119||HJO||||HANFORD, CA|HANFORD MUNICIPAL AIRPORT||36.19|-119.38|243|242|246|
53120||RNM||||RAMONA, CA|RAMONA AIRPORT||33.02|-116.55|1401|1393|1404|
53121||OKB||||OCEANSIDE, CA|OCEANSIDE MUNICIPAL ARPT||33.13|-117.21|25|28|28|
53123||VGT||||LAS VEGAS, NV|NORTH LAS VEGAS AIRPORT||36.13|-115.12|2224|2205|2227|
53126||GEU||||GLENDALE, AZ|GLENDALE MUNICIPAL AIRPORT||33.32|-112.18|0|0|0|
53127||HND||||LAS VEGAS, NV|HENDERSON EXECUTIVE ARPT||35.59|-115.08|0|0|0|
53128||CHD||||CHANDLER, AZ|CHANDLER MUNICIPAL AIRPORT||33.16|-111.49|0|0|0|
53129||AZC||||COLORADO CITY, AZ|COLORADO CITY MUNI AIRPORT||36.58|-113.01|0|4874|0|
53130||WHP||||LOS ANGELES, CA|WHITMAN AIRPORT||34.16|-118.25|0|1003|0|
53135||IFP||||BULLHEAD CITY, AZ|Laughlin/Bullhead Internationa||35.10|-114.34|0|695|0|
53141||SLI||||LOS ALAMITOS, CA|Los Alamitos AAF Airport||33.47|-118.03|0|35|0|
53142||GYR||||GOODYEAR, AZ|Phoenix Goodyear Airport||33.25|-112.23|0|968|0|
53143||SEE||||SAN DIEGO/EL CAJON, CA|Gillespie Field Airport||32.50|-116.58|0|387|0|
53801||LWB||||LEWISBURG, WV|GREENBRIER VALLEY ARIPORT||37.52|-80.24|0|2302|0|
53802||MTO||||MATTOON/CHARLESTON, IL|COLES COUNTY MEMO AIRPORT||39.29|-88.17|702|721|705|
53803||OWB||||OWENSBORO, KY|Owensboro-Daviess County Airpo||37.44|-87.1|0|406|0|
53808||PIB||||HATTIESBURG-LAUREL, MS|HATTIESBURG-LAUREL RGNL AP||31.28|-89.2|0|298|0|
53817||MGR||||MOULTRIE, GA|Moultrie Municipal Airport||31.05|-83.48|0|294|0|
53818||VJI||||ABINGDON, VA|VIRGINIA HIGHLANDS AIRPORT||36.41|-82.02|0|0|0|
53819|72215|FFC||09|6848|ATLANTA, GA|PCHTRE CTY-FALCON FLD ARPT||33.22|-84.34|834|798|837|
53820||GZH||||EVERGREEN, AL|MIDDLETON FIELD AIRPORT||31.25|-87.02|255|258|258|
53822||OLY||||OLNEY-NOBLE, IL|OLNEY-NOBLE AIRPORT||38.43|-88.11|0|0|0|
53838||GVL||||GAINESVILLE, GA|LEE GILMER MEMORIAL ARPT||34.16|-83.5|1266|1275|1269|
53841||FFT||||FRANKFORT, KY|CAPITAL CITY AIRPORT||38.11|-84.54|775|804|778|
53842||EYE||||INDIANAPOLIS, IN|EAGLE CREEK AIRPARK ARPT||39.50|-86.18|813|823|816|
53843||79J||||ANDALUSIA/OPP, AL|Andulasia-OPP Airport||31.19|-86.23|0|310|0|
53844||LHQ||||LANCASTER, OH|FAIRFIELD COUNTY AIRPORT||39.46|-82.4|852|869|855|
53846||KNBQ||||KINGS BAY, GA|KINGS BAY/NAVAL STATION||30.48|-81.3|50|50|50|
53847||KNDZ||||WHITING FIELD 2, FL|NAVAL AIR STATION||30.42|-87.01|178|178|178|
53849||KNJW||||MERIDIAN, MS|RANGE B||32.48|-88.5|540|540|540|
53850||CEU||||CLEMSON, SC|OCCONEE COUNTY RGNL ARPT||34.40|-82.53|881|891|884|
53852||DCU||||DECATUR, AL|PRYOR FIELD REGIONAL ARPT||34.39|-86.57|579|592|582|
53853||DTS||||DESTIN, FL|DESTIN-FT.WALTON BEACH APT||30.24|-86.28|18|22|21|
53854||OGB||||ORANGEBURG, SC|ORANGEBURG MUNICIPAL ARPT||33.28|-80.52|194|197|197|
53855||HAO||||HAMILTON, OH|BUTLER CO. REGIONAL ARPT||39.22|-84.31|617|634|620|
53858||PQL||||PASCAGOULA, MS|TRENT LOTT INTL AIRPORT||30.28|-88.32|19|12|22|
53859||MGY||||DAYTON, OH|DAYTON-WRIGHT BROTHERS APT||39.35|-84.14|948|962|951|
53860||CRG||||JACKSONVILLE, FL|CRAIG MUNICIPAL AIRPORT||30.20|-81.31|44|41|47|
53862||40J||||PERRY-FOLEY, FL|PERRY-FOLEY AIRPORT||30.04|-83.34|43|45|46|
53863||PDK||||ATLANTA, GA|DEKALB-PEACHTREE AIRPORT||33.53|-84.18|991|992|994|
53864||EET|01|01|1620|ALABASTER, AL|SHELBY COUNTY AIRPORT||33.11|-86.47|569|584|572|
53865||ASD||||SLIDELL, LA|SLIDELL AIRPORT||30.20|-89.49|29|27|32|
53866||GEZ||||SHELBYVILLE, IN|SHELBYVILLE MINUCIPAL ARPT||39.35|-85.48|810|804|813|
53867||CUB||||COLUMBIA, SC|COLUMBIA OWENS DOWNTOWN AP||33.58|-81|274|277|277|
53868||OQT||40|6750|OAK RIDGE, TN|OAK RIDGE||36.01|-84.14|913|910|916|
53869||HKA||||BLYTHEVILLE, AR|BLYTHEVILLE MUNI AIRPORT||35.56|-89.5|256|255|259|
53870||AKH||||GASTONIA, NC|GASTONIA MUNICIPAL AIRPORT||35.12|-81.1|798|797|801|
53871||UZA||||ROCK HILL, SC|RK HL/YORK CO/BRYNT FD APT||34.59|-81.04|662|669|665|
53872||EQY||||MONROE, NC|MONROE AIRPORT||35.01|-80.37|689|672|692|
53873||VPC||||CARTERSVILLE, GA|CARTERSVILLE AIRPORT||34.07|-84.51|740|763|743|
53874||GRD||||GREENWOOD, SC|GREENWOOD COUNTY AIRPORT||34.15|-82.1|609|631|612|
53879||LXT||||LEE'S SUMMIT, MO|LEE'S SUMMIT MUNICIPAL APT||38.58|-94.22|997|1004|986|
53881||BCB||||BLACKSBURG, VA|VIRGINIA TECH AIRPORT||37.13|-80.25|0|0|0|
53882||BGE||||BAINBRIDGE, GA|DCATR CO INDUS AIRPK ARPT||30.59|-84.38|0|0|0|
53883||BQK||||BRUNSWICK, GA|BRUNSWICK GOLDEN ISLES APT||31.16|-81.28|0|0|0|
53884||CCO||||NEWNAN, GA|NEWNAN COWETA COUNTY ARPT||33.19|-84.46|0|0|0|
53885||DNN||||DALTON, GA|DALTON MUNICIPAL AIRPORT||34.43|-84.52|0|0|0|
53886||EHR||||HENDERSON, KY|HENDERSON CITY-COUNTY ARPT||37.49|-87.41|0|0|0|
53887||ENL||||CENTRALLA, IL|CENTRALLA MUNICIPAL ARPT||38.31|-89.05|0|0|0|
53888||EXX||||LEXINGTON, NC|DAVIDSON COUNTY AIRPORT||35.47|-80.18|0|733|0|
53889||FOA||||FLORA, IL|FLORA MUNICIPAL AIRPORT||38.40|-88.27|0|0|0|
53890||FQD||||RUTHERFORDTON, NC|RURFTON CO-MARCHMAN FLD AP||35.26|-81.56|0|0|0|
53891||FWC||||FAIRFIELD, IL|FAIRFIELD MUNICIPAL ARPT||38.23|-88.25|0|0|0|
53892||GEV||||JEFFERSON, NC|ASHE COUNTY AIRPORT||36.26|-81.25|0|0|0|
53893||GTR||||COLUMBUS/W. PT/STARKVILLE, MS|GOLDEN TRIANGLE RGNL APT||33.27|-88.35|0|0|0|
53894||HEG||||JACKSONVILLE, FL|HERLONG AIRPORT||30.17|-81.49|0|0|0|
53895||HLX||||GALAX HILLSVILLE, VA|TWIN COUNTY AIRPORT||36.46|-80.49|0|0|0|
53896||HNB||||HUNTINGBURG, IN|HUNTINGBURG AIRPORT||38.15|-86.57|0|0|0|
53897||HSB||||HARRISBURG, IL|HARRISBURG-RALEIGH AIRPORT||37.49|-88.33|0|0|0|
53898||IIY||||WASHINGTON, GA|WASHINGTON-WILKES CO ARPT||33.47|-82.49|0|0|0|
53899||IPJ||||LINCOLNTON, NC|LICONTN-LINCOLN CO RGNL AP||35.29|-81.1|0|0|0|
53901||UNO||||WEST PLAINS, MO|WEST PLAINS MUNICIPAL ARPT||36.53|-91.54|1222|1228|1225|
53902||CXO||||CONROE, TX|MONTGOMERY COUNTY AIRPORT||30.21|-95.25|246|247|249|
53903||UTS||||HUNTSVILLE, TX|HUNTSVILLE MUNICIPAL ARPT||30.45|-95.35|342|366|345|
53904||SET||||ST CHARLES, MO|ST CHARLES CO SMARTT ARPT||38.56|-90.26|439|438|442|
53905||DTN||16|8441|SHREVEPORT, LA|SHREVEPORT DOWNTOWN ARPT||32.32|-93.44|175|179|178|
53907||GKY||||ARLINGTON, TX|ARLINGTON MUNICIPAL AIRPORT||32.40|-97.05|608|630|611|
53908||RVS||||TULSA, OK|RICHARD LLOYD JONES JR APT||36.02|-95.59|656|625|659|
53909||AFW||||FORT WORTH, TX|FORT WORTH ALLIANCE ARPT||32.58|-97.19|694|722|697|
53910||DWH||||HOUSTON, TX|HOOKS MEMORIAL AIRPT||30.04|-95.33|152|152|155|
53911||TRL||||TERRELL, TX|TERRELL MUNICIPAL AIRPORT||32.43|-96.16|474|475|477|
53912||CRS||||CORSICANA, TX|CAMPBELL FLD-CORSICANA MU||32.02|-96.24|437|446|440|
53913||GOK||||GUTHRIE, OK|GUTHRIE MUNICIPAL AIRPORT||35.51|-97.25|1062|1068|1065|
53914||TKI||||MC KINNEY, TX|MC KINNEY MUNICIPAL ARPT||33.11|-96.35|587|585|590|
53915||ARA||||NEW IBERIA, LA|ACADIANA REGIONAL AIRPORT||30.02|-91.53|50|24|53|
53916||CDJ||||CHILLICOTHE, MO|AGRICULTURAL SCIENCE CENTER||39.49|-93.35|772|769|775|
53917||NEW||||NEW ORLEANS, LA|LAKEFRONT AIRPORT||30.02|-90.02|9|9|12|
53918||BPK||||MOUNTAIN HOME, AR|BAXTER CO REGIONAL AIRPORT||36.22|-92.28|912|928|915|
53919||LLQ||||MONTICELLO, AR|MONTCELO MUNI/ELLIS FLD AP||33.38|-91.45|274|270|277|
53920||RUE||||RUSSELLVILLE, AR|MUNICIPAL AIRPORT||35.16|-93.05|379|403|382|
53921||MWT||||MOUNT IDA, AR|MOUNT IDA||34.33|-93.35|703|702|706|
53922||XNA||||FAYETTEVILLE/SPRINGDALE, AR|NW ARKANSAS REGIONAL ARPT||36.17|-94.19|1269|1319|1272|
53925||DEQ||||DE QUEEN, AR|J.L. HELMS SEVIER CO ARPT||34.03|-94.24|346|355|351|
53928||11R||||BRENHAM, TX|BRENHAM MUNICIPAL AIRPORT||30.13|-96.22|0|0|0|
53929||1F0||||ARDMORE, OK|ARDMORE DOWNTOWN EXEC ARPT||34.09|-97.07|0|0|0|
53930||ADH||||ADA, OK|ADA MUNICIPAL AIRPORT||34.48|-96.4|0|0|0|
53931||AIZ||||KAISER LAKE OZARK, MO|LEE C FINE MEMORIAL ARPT||38.06|-92.33|0|0|0|
53932||AQR||||ATOKA, OK|ATOKA MUNICIPAL AIRPORT||34.24|-96.09|0|0|0|
53933||AVK||||ALVA, OK|ALVA REGIONAL AIRPORT||36.46|-98.4|0|0|0|
53934||BVX||||BATESVILLE, AR|BATESVILLE REGIONAL ARPT||35.44|-91.39|0|0|0|
53935||CHK||||CHICKASHA, OK|CHICKASHA MUNICIPAL ARPT||35.06|-97.58|0|0|0|
53936||CQB||||CHANDLER, OK|CHANDLER MUNICIPAL AIRPORT||35.43|-96.49|0|0|0|
53937||DUA||||DURANT, OK|EAKER FIELD AIRPORT||33.56|-96.23|0|0|0|
53938||DUC||||DUNCAN, OK|HALLIBURTON FIELD AIRPORT||34.28|-97.58|0|0|0|
53939||EWK||||NEWTON, KS|NEWTON-CITY-COUNTY AIRPORT||38.04|-97.16|0|0|0|
53940||GCM||||CLAREMORE, OK|CLAREMORE REGIONAL AIRPORT||36.17|-95.29|0|0|0|
53941||GMJ||||GROVE, OK|GROVE MUNICIPAL AIRPORT||36.37|-94.44|0|0|0|
53942||GTU||||GEORGETOWN, TX|GEORGETOWN MUNICIPAL ARPT||30.41|-97.41|0|0|0|
53943||IER||||NATCHITOCHES, LA|NATCHITOCHES REGIONAL ARPT||31.44|-93.06|0|0|0|
53944||IJX||||JACKSONVILLE, IL|JACKSONVILLE MUNUCIPAL APT||39.47|-90.14|0|0|0|
53945||JAS||||JASPER, TX|JASPER COUNTY-BELL FLD APT||30.53|-94.02|0|0|0|
53946||JSV||||SALLISAW, OK|SALLISAW MUNICIPAL AIRPORT||35.26|-94.48|0|0|0|
53947||JWG||||WATONGA, OK|WATONGA AIRPORT||35.52|-98.25|0|0|0|
53948||OCH||||NACOGDOCHES, TX|A L MANGHAM JR RGNL ARPT||31.35|-94.43|0|0|0|
53949||OKM||||OKMULGEE, OK|OKMULGEE MUNICIPAL AIRPORT||34.40|-95.57|0|0|0|
53950||PPQ||||PITTSFIELD, IL|PITTSFIELD-PENSTON MUNI AP||39.38|-90.47|0|0|0|
53951||PVJ||||PAULS VALLEY, OK|PAULS VALLEY MUNI AIRPORT||34.43|-97.13|0|0|0|
53952||PWG||||WACO, TX|MC GREGOR EXECUTIVE ARPT||31.29|-97.19|0|0|0|
53953||RKR||||POTEAU, OK|ROBERT S KERR AIRPORT||35.01|-94.37|0|0|0|
53954||ROG||||ROGERS, AR|ROGERS MUNI-CARTER FLD APT||36.22|-94.07|0|0|0|
53955||SLG||||SILOAM SPRINGS, AR|SMITH FIELD AIRPORT||36.11|-94.29|0|0|0|
53956||TQH||||TAHLEQUAH, OK|TAHLEQUAH MUNICIPAL ARPT||35.56|-95|0|0|0|
53957||WWR||||WOODWARD, OK|WEST WOODWARD AIRPORT||36.26|-99.31|0|0|0|
53958||RSN||||RUSTON, LA|RUSTON REGIONAL AIRPORT||32.31|-92.35|0|311|0|
53959||AWM||||WEST MEMPHIS, AR|WEST MEMPHIS MUNICIPAL APT||35.08|-90.14|199|214|214|
53962||OSA||||MOUNT PLEASANT, TX|MOUNT PLEASANT RGNL ARPT||33.06|-94.58|0|363|0|
53963||LBR||||CLARKSVILLE, TX|Clarksville-Red River Airport||33.35|-95.04|0|440|0|
53964||LUD||||DECATUR, TX|DECATUR MUNICIPAL AIRPORT||33.15|-97.35|0|1047|0|
53965||RPH||||GRAHAM, TX|GRAHAM MUNICIPAL AIRPORT||33.07|-98.34|0|1123|0|
53966||JWY||||MIDLOTHIAN/WAXAHACHIE, TX|MID-WAY REGIONAL AIRPORT||32.28|-96.55|0|713|0|
53967||GYI||||SHERMAN/DENISON, TX|GRAYSON COUNTY AIRPORT||33.43|-96.4|0|749|0|
53969||F05||||VERNON, TX|WILBARGER COUNTY AIRPORT||34.14|-99.17|0|1265|0|
53970||HQZ||||MESQUITE, TX|MESQUITE METROPOLITAN ARPT||32.45|-96.32|0|447|0|
53971||JSO||||JACKSONVILLE, TX|CHEROKEE COUNTY AIRPORT||31.52|-95.13|0|677|0|
53972||INJ||||HILLSBORO, TX|HILLSBORO MUNICIPAL ARPT||32.05|-97.06|0|685|0|
53973||LHB||||HEARNE, TX|HEARNE MUNICIPAL AIRPORT||30.52|-96.37|0|285|0|
53975||LNC||||LANCASTER, TX|LANCASTER AIRPORT||32.21|-96.26|0|501|0|
53976||XBP||||BRIDGEPORT, TX|BRIDGEPORT MUNICIPAL ARPT||33.11|-97.5|0|852|0|
53977||GDJ||||GRANBURY, TX|GRANBURY MUNICIPAL ARPT||32.26|-97.29|0|778|0|
53978||3T1||||MINEOLA/QUITMAN, TX|Wood County Airport||32.44|-95.3|0|434|0|
53979||62H||||GIDDINGS, TX|Giddings-Lee County Airport||30.10|-96.59|0|485|0|
53981||F18||||CELBURNE, TX|Cleburne Municipal Airport||32.21|-97.26|0|854|0|
53982||4F4||||GILMER, TX|Fox Stephens Field - Gilmer Mi||32.42|-94.57|0|415|0|
53983||6R9||||LLANO, TX|Llano Municipal Airport||30.46|-98.4|0|1102|0|
53985||SRC||||SEARCY, AR|Searcy Municipal Airport||35.13|-91.44|0|264|0|
53986||WDG||||ENID, OK|Enid Woodring Regional Airport||36.23|-97.47|0|1167|0|
54704||OWD||||NORWOOD, MA|NORWOOD MEMORIAL AIRPORT||42.11|-71.1|64|50|67|
54723||MUI||||FORT INDIANTOWN GAP (ANNVILLE)|Muir Army Airfield(Fort Indian||40.26|-76.34|0|489|0|
54728||HIE||||WHITEFIELD, NH|MT WASHINGTON RGNL AIRPORT||44.22|-71.32|1044|1074|1047|
54733||BVY||||BEVERLY, MA|BEVERLY MUNICIPAL AIRPORT||42.35|-70.55|113|108|116|
54734||DXR||||DANBURY, CT|DANBURY MINICIPAL AIRPORT||41.22|-73.29|455|457|458|
54735||LBE||||LATROBE, PA|ARNOLD PALMER REGIONAL APT||40.17|-79.24|0|0|0|
54736||LCI||||LACONIA, NH|LACONIA MUNICIPAL AIRPORT||43.34|-71.25|0|0|0|
54737||LNS||||LANCASTER, PA|LANCASTER AIRPORT||40.07|-76.17|412|403|415|
54738||MMU||||MORRISTOWN, NJ|Morristown Municipal Airport||40.48|-74.25|0|187|0|
54739||UNV||||STATE COLLEGE, PA|UNIVERSITY PARK AIRPORT||40.51|-77.51|0|0|0|
54740||VSF||||SPRINGFIELD, VT|HARTNESS ST (SPNGFLD) ARPT||43.20|-72.31|576|577|579|
54742||1V4||||SAINT JOHNSBURY, VT|FAIRBANKS MUSEUM||44.25|-72.01|691|697|694|
54743||CDW||||CALDWELL, NJ|ESSEX COUNTY AIRPORT||40.53|-74.17|210|175|213|
54746||MSV||||MONTICELLO, NY|SULLIVAN COUNTY INTL ARPT||41.42|-74.48|0|1403|0|
54754||ASH||||NASHUA, NH|Boire Field Airport||42.47|-71.31|0|200|0|
54756||ORE||||ORANGE, MA|ORANGE MUNICIPAL AIRPORT||42.34|-72.17|538|555|541|
54757||ELZ||||WELLSVILLE, NY|MUNI ARPT,TARANTINE FLD AP||42.07|-77.59|2119|2113|2122|
54760||BLM||||BELMAR/FARMINGDALE, NJ|MANMOUTH EXECUTIVE AIRPORT||40.11|-74.07|0|0|0|
54767||IJD||||WILLIMANTIC, CT|WINDHAM AIRPORT||41.44|-72.11|247|247|250|
54768||AQW||||NORTH ADAMS, MA|HARRIMAN-AND-WEST AIRPORT||42.42|-73.1|646|654|649|
54769||PYM||||PLYMOUTH, MA|PLYMOUTH MUNICIPAL AIRPORT||41.55|-70.44|142|149|145|
54770||AFN||27|4303|JAFFREY, NH|JAFFREY MINI-SLVR RNCH APT||42.49|-72|1018|1040|1021|
54771||MVL||43|5376|MORRISVILLE, VT|MORRISVILLE-STOWE ST ARPT||44.32|-72.37|732|732|735|
54772||IZG||||FRYEBURG, ME|EASTERN SLOPES RGNL ARPT||43.59|-70.57|444|452|447|
54773||FZY||||FULTON, NY|OSWEGO COUNTY AIRPORT||43.21|-76.23|454|475|457|
54777||TAN||||TAUNTON, MA|TAUNTON MUNICIPAL AIRPORT||41.53|-71.01|24|43|27|
54778||PEO||||PENN YAN, NY|PENN YAN AIRPORT||42.38|-77.04|840|903|843|
54779||12N||||ANDOVER, NJ|AEROFLEX-ANDOVER AIRPORT||41.01|-74.44|582|583|585|
54780||MTP||||MONTAUK, NY|MONTAUK AIRPORT||41.04|-71.55|10|7|13|
54781||DDH||||BENNINGTON, VT|W. H. MORSE STATE AIRPORT||42.53|-73.15|800|828|803|
54782||PTW||||POTTSTOWN, PA|POTTSTOWN LIMERICK AIRPORT||40.14|-75.34|301|309|304|
54785||SMQ||||SOMERVILLE, NJ|SOMERSET AIRPORT||40.37|-74.4|99|100|102|
54786||DYL||||DOYLESTOWN, PA|DOYLESTOWN AIRPORT||40.20|-75.07|384|385|387|
54787||FRG||||FARMINGDALE, NY|REPUBLIC AIRPORT||40.44|-73.25|71|81|74|
54788||MMK||||MERIDEN, CT|MERIDEN MARKHAM MUNI ARPT||41.31|-72.5|94|105|97|
54789||MPO||||MOUNT POCONO, PA|POCONO MTNS MUNI AIRPORT||41.08|-75.23|1894|1894|1897|
54790||HWV||||SHIRLEY, NY|BROOKHAVEN AIRPORT||40.49|-72.52|68|82|71|
54791||DAW||||ROCHESTER, NH|SKYHAVEN AIRPORT||43.17|-70.55|327|340|330|
54792||FIG||||CLEARFIELD, PA|CLEARFIELD-LAWRENCE ARPT||41.02|-78.25|1516|1516|1519|
54793||FWN||||SUSSEX, NJ|SUSSEX AIRPORT||41.12|-74.37|418|421|421|
54807||OKK||||KOKOMO, IN|KOKOMO MUNICIPAL AIRPORT||40.31|-86.04|0|830|0|
54809||ASW||||WARSAW, IN|WARSAW MUNICIPAL AIRPORT||41.16|-85.5|0|850|0|
54813||P53||||MUNISING, MI|Munising Lakeshore||46.25|-86.39|607|612|612|
54816||AMN||||ALMA, MI|Gratiot Community Airport||43.19|-84.41|0|754|0|
54817||BAX||||BAD AXE, MI|Huron County Memorial Airport||43.47|-82.59|0|766|0|
54818||FKS||||FRANKFORT, MI|Frankfort Dow Memorial Field A||44.38|-86.12|0|632|0|
54819||ONZ||||DETROIT/GROSSE ILE, MI|Grosse Ile Municipal Airport||42.06|-83.1|0|591|0|
54820||MCD||||MACKINAC ISLAND, MI|Mackinac Island Airport||45.52|-84.38|0|740|0|
54821||RMY||||MARSHALL, MI|Brooks Field Airport||42.15|-84.58|0|941|0|
54822||TEW||||MASON, MI|Mason Jewett Field Airport||42.34|-84.26|0|919|0|
54823||TTF||||MONROE, MI|Custer Airport||41.56|-83.26|0|616|0|
54824||RNP||||OWOSSO, MI|Owosso Community Airport||42.59|-84.08|0|736|0|
54825||PZQ||||ROGERS CITY, MI|Prewque Isle County Airport||45.25|-83.49|0|670|0|
54826||LWA||||SOUTH HAVEN, MI|South Haven Area Regional Arip||42.21|-86.16|0|666|0|
54827||IRS||||STURGIS, MI|Kirsch Municipal Airport||41.49|-85.26|0|925|0|
54831||BMI||||BLOOMINGTON/NORMAL, IL|Central Illionis Regional Airp||40.29|-88.55|0|871|0|
54832||CLI||||CLINTONVILLE, WI|Clintonville Municipal Airport||44.37|-88.44|0|88|0|
54833||DLL||||BARABOO, WI|Baraboo Wisconsin Dells Airpor||43.31|-89.46|0|976|0|
54834||RYV||||WATERTOWN, WI|Watertown Municipal Airport||43.10|-88.43|0|833|0|
54838||EGV||||EAGLE RIVER, WI|Eagle River Union Airport||45.56|-89.16|0|1642|0|
54901||8Y2||||BUFFALO, MN|Buffalo Municipal Airport||45.10|-93.51|0|967|0|
54904||BBB||||BENSON, MN|Benson Municipal Airport||45.20|-95.39|0|1039|0|
54905||CQM||||COOK, MN|Cook Municipal Airport||47.49|-92.41|0|1327|0|
54906||JYG||||ST JAMES, MN|St James Municipal Airport||43.59|-94.34|0|1067|0|
54907||MRJ||||MINERAL POINT, WI|Iowa County Airport||42.53|-90.14|0|1171|0|
54908||SUW||||SUPERIOR, WI|Richard I Bong Airport||46.41|-92.05|0|674|0|
54909||RPD||||RICE LAKE, WI|Rice Lake Regional-Carl's Fiel||45.25|-91.46|0|1105|0|
54910||SAZ||||STAPLES, MN|Staples Municipal Airport||46.23|-94.49|0|1287|0|
54911||MDZ||||MEDFORD, WI|Taylor County Airport||45.06|-90.18|0|1470|0|
54912||OEO||||OSCEOLA, WI|L.O. Simenstad Mumicipal Airpo||45.19|-92.41|0|903|0|
54913||PBH||||PHILLIPS, WI|Price County Airport||45.43|-90.24|0|1497|0|
54914||PNM||||PRINCETON, NM|Princeton Municipal Airport||45.34|-93.37|0|979|0|
54915||PWC||||PINE RIVER, MN|Pine River Regional Airport||46.44|-94.23|0|1295|0|
54916||ACQ||||WASECA, MN|Waseca Minucipal Airport||44.04|-93.33|0|1126|0|
54917||AQP||||APPLETON, MN|Appleton Municipal Airport||45.14|-96.01|0|1020|0|
61705|91765|NSTU|03|91|4690|PAGO PAGO, PC|AMERICAN SAMOA|NAT'L WEA SER OFC*P.O.BOX 789*PAGO PAGO,AMERICAN SAMOA*PACIFIC  96799*|14.20|-170.43|12|10|15|
63801||JQF||||CONCORD, NC|CONCORD REGIONAL AIRPORT||35.23|-80.29|0|0|0|
63802||LNP||||WISE, VA|LONESOME PINE AIRPORT||36.59|-82.32|0|0|0|
63803||LZU||||LAWRENCEVILLE, GA|GWINNETT CO-BRISCOE FD APT||33.59|-83.58|0|0|0|
63804||MDQ||||HUNTSVILLE, AL|MADISON CO EXECUTIVE ARPT||34.52|-86.34|0|0|0|
63805||MKJ||||MARION/WYTHEVILLE, VA|MOUNTIAN EMPIRE AIRPORT||36.53|-81.21|0|0|0|
63806||MTV||||MARTINSVILLE, VA|BLUE RIDGE AIRPORT||36.38|-80.01|0|0|0|
